id,Target,Class,Title,Price,Discount
1108,優惠,餐廚用品,【盈亮】YL-61003BNA三合一沖茶器超值優惠2組(台灣製造.沖茶.榨汁.冰鎮.三合一),1343,售價已折
1109,優惠,餐廚用品,【bargogo】魔力環砧板家庭用優惠組(兩入砧板+吊桿組),893,售價已折
1110,優惠,餐廚用品,【Rolleat x momo獨家組合】Rolleat優惠套組(桶裝食物袋-侏儸紀恐龍*1+吃貨零食袋-亞洲美食*1),884,售價已折
1111,優惠,餐廚用品,【MILA】木柄鶴嘴不鏽鋼手沖壺-600ml+Driver 兩用咖啡濾杯組(超值優惠組),1600,售價已折
1112,優惠,餐廚用品,【禮盒優惠組】1組2入方形玻璃低溫保鮮微波禮盒/台灣製造 玻璃/便當盒/保鮮盒/微波(出清．SALE),288,
1113,優惠,餐廚用品,【BergHOFF 焙高福】限時優惠 Ron羅恩雕刻刀19CM,1828,售價已折
1114,優惠,餐廚用品,【禮盒優惠組】1L+1.8L智能晶片提把式真空保鮮罐禮盒/隨機色(台灣製造/專利款/真空/保鮮/食品/乾料/飼料),2418,
1115,優惠,餐廚用品,【Rolleat x momo獨家組合】Rolleat優惠套組(桶裝食物袋-侏儸紀恐龍*1+吃貨零食袋-水果派對*1),884,售價已折
1116,優惠,餐廚用品,【MILA】鶴嘴不鏽鋼手沖壺750ml+Driver 兩用咖啡濾杯組(超值優惠組),1999,
1117,優惠,餐廚用品,【MILA】立式不鏽鋼咖啡濾網+配方量杯350ml(超值優惠組),587,售價已折
1118,優惠,餐廚用品,【Water 瓦特爾】WPlus-真空保鮮優惠組(蒂芬妮藍),1821,售價已折
1119,優惠,餐廚用品,【MEGASOL】X DIGITAL 304不鏽鋼觸控LED溫度顯示真空保溫杯保溫瓶500ML(超殺優惠不挑色2件組),574,售價已折
1120,優惠,餐廚用品,【foampresso】攜帶式飲料泡沫器 mini(二入優惠組),2380,
1121,優惠,個人清潔,【Relove】私密肌胺基酸潔淨最優惠套組(120mlX3),1560,下單再折
1122,優惠,個人清潔,【澎澎-團購優惠組】沐浴乳補充包700gx10(9款任選),862,售價已折
1123,優惠,個人清潔,【澎澎MAN】男性私處專洗液-300gx3(免運優惠組),529,售價已折
1124,優惠,個人清潔,【KAFEN 卡氛】SA LA HEI YO何首烏染護洗髮精系列 400ml(2入優惠),850,售價已折
1125,優惠,個人清潔,【愛康】超透氣衛生棉24包組(超值優惠組),990,售價已折
1126,優惠,個人清潔,【Alpecin】抗頭皮屑洗髮露250ml(優惠三入組),807,下單再折
1127,優惠,個人清潔,【Relove】傳明酸私密美白清潔3入優惠組120mlX3(私密保養、私密清潔、私密美白),1759,下單再折
1128,優惠,個人清潔,【Relove】傳明酸私密美白清潔2入優惠組120mlX2(私密美白清潔),1280,
1129,優惠,個人清潔,【澎澎MAN】激COOL抗痘沐浴乳-650gx3(團購優惠組),370,售價已折
1130,優惠,個人清潔,【印尼ELLIPS】膠囊護髮油 1ml x 50粒／罐(優惠3入組),529,
1131,優惠,個人清潔,【Sastty 告別白髮優惠組】利尻昆布泡沫染髮露_可經常使用+利尻昆布染髮劑(日本銷售第一),2760,
1132,優惠,個人清潔,【Plantur 21】營養與咖啡因洗髮露200ml(優惠二入組),628,下單再折
1133,優惠,個人清潔,【Relove】私密雙洗臨門 優惠套組,920,
1134,優惠,個人清潔,【CONTIN 康定】網紅愛用 酵素植萃洗髮乳(300ml)週期購優惠,620,
1135,優惠,個人清潔,【TS6 護一生】沁涼潔淨慕斯100g+沁涼舒緩噴霧40g(沁涼新上市優惠組),499,
1136,優惠,個人清潔,【HADA NATURE 肌純】極淨沁亮碳酸洗卸泡泡100g 1入+ Q透潤澤碳酸泡泡精華液85g 1入優惠組,599,
1137,優惠,個人清潔,【THREE】肌能潔膚油1+2優惠組(效期：2021/10),999,
1138,優惠,個人清潔,【澎澎MAN】植系沐浴乳 元氣炭控油-1200gx3(團購優惠組),513,售價已折
1139,優惠,個人清潔,【RMK】保濕潔膚優惠組(線上逛百貨),899,
1140,優惠,個人清潔,【ON THE BODY】夏日清爽洗沐淨化優惠組(沐浴乳600g+朵蔓系列任選1隻),549,
1141,優惠,個人清潔,【Relove】私密肌雙重洗淨優惠套組(私密潔淨 私密美白 手洗精),1900,下單再折
1142,優惠,個人清潔,【Alpecin】抗頭皮屑洗髮露250ml(優惠二入組),538,下單再折
1143,優惠,個人清潔,【澎澎MAN】速爽2in1 洗髮沐浴露-海洋保濕型-650gx3(團購優惠組),423,售價已折
1144,優惠,個人清潔,【Alpecin】咖啡因洗髮露 250ml 一般型C1+咖啡因頭髮液200ml(台通限時優惠),548,售價已折
1145,優惠,個人清潔,【HADA NATURE 肌純】極淨沁亮碳酸洗卸泡泡100g*5入+ Q透潤澤碳酸泡泡精華液85g*2入優惠組,2599,
1146,優惠,個人清潔,【澎澎MAN】速爽2in1 洗髮沐浴露-控油酷涼型-650gx3(團購優惠組),423,售價已折
1147,優惠,個人清潔,【Plantur 21】營養與咖啡因護髮素175ml(優惠二入組),448,下單再折
1148,優惠,個人清潔,【Relove】私密肌雙重洗淨優惠套組(私密潔淨 私密美白 手洗精),1650,下單再折
1149,優惠,個人清潔,【激省清倉價 79折優惠】熊野油脂 Salon Link 無矽靈洗髮精(1000g),285,
1150,優惠,個人清潔,【plantur39】植物與咖啡因洗髮露250mlx2細軟髮/染燙髮 任選二 +頭髮液 200mlx1(唐綺陽專屬優惠),1257,
1151,優惠,個人清潔,【isLeaf】韓國咖啡因乾洗髮噴霧150mlX4入優惠組(咖啡因+生薑  頭髮造型 強健髮根),783,售價已折
1152,優惠,個人清潔,【澎澎MAN】咖啡因沐浴乳-1200gx3(團購優惠),513,售價已折
1153,優惠,個人清潔,【Alpecin】雙動力咖啡因洗髮露 250ml +咖啡因頭髮液200ml(台通限時優惠),548,售價已折
1154,優惠,個人清潔,【Plantur 21】營養與咖啡因洗髮露200ml(優惠三入組),782,售價已折
1155,優惠,個人清潔,【Plantur 21】營養與咖啡因洗髮露200mlx2+營養與咖啡因護髮素175ml(洗護優惠三入組),708,售價已折
1156,優惠,個人清潔,【貝蘿 BALO】臉部&全身去角質按摩凝露300ml(超值優惠加量組),119,
1157,優惠,個人清潔,【JEROSSE 婕樂纖】婕肌零 J70 200ML瓶(三入優惠組 洗卸凝膠),2490,售價已折
1158,優惠,個人清潔,【Duplair】夏季保養優惠價 雙重美肌神經醯胺洗卸凝膠　大容量400ml(高保濕#神經醯胺#賽洛美#膠原蛋白),549,售價已折
1159,優惠,個人清潔,【WellnuX 維妮舒】原液芬露買二送二優惠組(30mlx4 私密噴霧 改善異味 涼爽舒緩不適),2230,售價已折
1160,優惠,個人清潔,【Plantur39】植物與咖啡因洗髮露 250ml 染燙髮/細軟髮 任選三+Plantur21 護髮素175ml(唐綺陽專屬優惠),1536,
1161,優惠,個人清潔,【Comeitto 米一途】夏季保養優惠價　米糠安膚酵素洗顏粉(#敏感肌#溫和#亮白#去角質),849,售價已折
1162,優惠,個人清潔,【bbcos 必可市】即期品 摩洛哥髮絲重建護髮油100ml.兩入優惠組(粗厚及受損髮專用、護髮、摩洛哥油),973,售價已折
1163,優惠,個人清潔,【植萃566-出清優惠組】無矽靈健髮洗髮露500gX5(茶樹抗屑/豐盈亮澤 任選),475,售價已折
1164,優惠,個人清潔,【(即期品)Nature’sGate 天然之扉】活炭淨化乳木果嫩膚磨砂膠 227g x2(限量優惠 重現屬稚嫩美肌),149,
1165,優惠,個人清潔,【RMK】雙效潔膚優惠組(潔膚凝膠140g+美肌露8mLX4),999,
1166,優惠,個人清潔,【Duplair】夏季保養優惠價 雙重保濕膠原蛋白洗面乳 大容量200ml(植物性#好起泡#神經醯胺#賽洛美#膠原蛋白),369,
1167,優惠,個人清潔,【曼秀雷敦-網課學習必備】Acnes多效抗痘超值優惠組,535,
1168,優惠,個人清潔,【bbcos 必可市】極效豐髮無限嚐鮮優惠組 小組(淨髮精露150ml.+3支幹系胞豐髮無限精華、育髮、豐髮、養髮),849,售價已折
1169,優惠,個人清潔,【AA 英國皇家芳療】柔嫩咕溜潔面優惠組(Aromatherapy Associates),1311,售價已折
1170,優惠,個人清潔,【加拿大Dailix】吸血鬼超瞬吸抑菌淨味乾爽衛生棉任選4包優惠組(24.5cm/29cm/33.5cm/41cm),259,
1171,優惠,個人清潔,【CHIC CHOC】清新潔淨洗顏3件優惠組,960,
1172,優惠,個人清潔,【ROCKET SOAP 火箭石鹼】無添加泡泡沐浴乳450ml+大容量補充包900ml 優惠組,799,
1173,優惠,個人清潔,【H&W 英倫薇朵】好感度精油植萃手工皂優惠組(手工香氛皂150g+木質皂盤),599,
1174,優惠,個人清潔,【北的快適工房】夏季保養優惠價 LUMINAPEEL手背去角質凝膠(送禮#北的快適工房#手部美白#日本原裝),1320,售價已折
1175,優惠,個人清潔,【AA 英國皇家芳療】煥采透亮清潔優惠組(煥采潔面霜100mL+煥采保養體驗組),1680,
1176,優惠,個人清潔,【bbcos 必可市】凱若婷無氨奧斯卡珍珠光染膏 超值優惠組(染膏+雙氧乳+染後洗髮精+護髮素旅行包各4組),2304,
1177,優惠,個人清潔,【手護寧】泳後洗髮沐浴露(四入優惠組),728,售價已折
1178,優惠,個人清潔,【bbcos 必可市】摩洛哥持久定型慕斯 300ml.兩入優惠組(定型更持久、摩洛哥油更滋養),1258,
1179,優惠,個人清潔,【足先生】竹炭足部清潔去角質優惠組,1180,
1180,優惠,個人清潔,【Twin Lotus 雙蓮】皇室草本香皂優惠組-綜合香味(超值5入組),216,售價已折
1181,優惠,個人清潔,【bbcos 必可市】摩洛哥持久定型膠 POWER FIX GEL兩入優惠組(潤澤滋養、護髮造型、摩洛哥油),1003,
1182,優惠,個人清潔,【bbcos 必可市】摩洛哥護髮油 50ml.兩入優惠組(乾燥及受損髮適用、護髮、摩洛哥油),1326,
1183,優惠,個人清潔,【UFT 優護體】草本蘆薈衛生棉夜用40包箱購優惠組(共640片),3060,售價已折
1184,優惠,個人清潔,【Alpecin旅行組】咖啡因洗髮露75ml+咖啡因頭髮液75ml(優惠二入組),358,下單再折
1185,優惠,個人清潔,【H&W 英倫薇朵】迷人香氛健康洗髮優惠組(洗髮露/潤髮乳4款任選2+舞茶伯爵旅行組),1380,
1186,優惠,個人清潔,【bbcos 必可市】摩洛哥濕潤亮彩定型膠 250ml.兩入優惠組(定型、護髮、摩洛哥油),802,
1187,優惠,個人清潔,【bbcos 必可市】男士活力強勁幹系胞淨髮精露 2入優惠組(育髮、豐髮、養髮、男士),1074,
1188,優惠,個人清潔,【bbcos 必可市】繽紛閃亮噴霧 500 ml.兩入優惠組(重建滋養、受損髮、洗髮精),829,售價已折
1189,優惠,個人清潔,【dalan】頂級植粹按摩美體皂(3入優惠組),570,
1190,優惠,個人清潔,【bbcos 必可市】角蛋白持久柔順洗髮精300ml.兩入優惠組(潤澤滋養、極度修護、角蛋白),1314,售價已折
1191,優惠,個人清潔,【LE AIR儷蕾兒】限時限量 超值優惠組(甦活呼吸髮浴露 + 羽漾瞬時輕質乳),664,售價已折
1192,優惠,個人清潔,【bbcos 必可市】果漾保濕洗髮沐浴乳500ml.三入優惠組(甜蜜莓果香、柔嫩保濕、洗髮沐浴雙效),866,售價已折
1193,優惠,個人清潔,【bbcos 必可市】摩洛哥閃亮噴霧 150ml.兩入優惠組(各種髮質適用、補充營養、摩洛哥油更滋養),696,
1194,優惠,個人清潔,【bbcos 必可市】極效油脂平衡洗髮精 大加小優惠組(揮別油膩膩、頭臭味),799,售價已折
1195,優惠,個人清潔,【bbcos 必可市】繽紛閃亮噴霧 750 ml.兩入優惠組(重建滋養、受損髮、洗髮精),1314,售價已折
1196,優惠,寢具傢飾,【18NINO81】時尚柔絲棉床包涼被組 任選一入優惠(雙人5尺 / 加大6尺 四件組 12款花色),462,售價已折
1197,優惠,寢具傢飾,【Lassley】88度Q彈鏤空排水室內拖鞋/浴室拖鞋-2雙組合優惠(浴拖 廁拖 防滑 止滑 浴室 廁所 超軟Q),211,售價已折
1198,優惠,寢具傢飾,【Ashley House】優惠2入-2.4米不銹鋼X型三桿伸縮晾曬衣架(可曬棉被 可完全折合),1050,
1199,優惠,寢具傢飾,【安多】免洗枕套+單人床單 優惠組,150,
1200,優惠,寢具傢飾,【每日一推 好康優惠】100%天絲七件式兩用被床罩組(加大雙人/多款任選),2341,售價已折
1201,優惠,寢具傢飾,【每日一推 好康優惠】PLAYBOY60支100%天絲七件式兩用被床罩組 裸睡系列 紳士條紋(加大),3485,售價已折
1202,優惠,寢具傢飾,【嵐楓居家】撐的住多用途不鏽鋼門簾伸縮桿60-100公分-2支優惠中(2支門簾桿/風水簾/用於門簾桿),308,售價已折
1203,優惠,寢具傢飾,【Beroso 倍麗森】★限時優惠贈5D坐墊★美姿護脊靠背墊(背墊 腰枕 靠背 腰靠 靠腰枕 腰靠墊 坐墊 椅墊),810,售價已折
1204,優惠,寢具傢飾,【每日一推 好康優惠】PLAYBOY 60支100%天絲七件式兩用被床罩組 裸睡系列 紳士品格(雙人),3169,售價已折
1205,優惠,寢具傢飾,【每日一推 好康優惠】PLAYBOY60支100%天絲七件式兩用被床罩組 裸睡系列 肖邦舞曲粉(加大),3485,售價已折
1206,優惠,寢具傢飾,【有感良品】洗衣袋極細款洗滌優惠組(6件組),443,售價已折
1207,優惠,寢具傢飾,【每日一推 好康優惠】PLAYBOY60支100%天絲七件式兩用被床罩組 裸睡系列 肖邦舞曲灰(雙人),3169,售價已折
1208,優惠,寢具傢飾,【每日一推 好康優惠】PLAYBOY60支100%天絲七件式兩用被床罩組 裸睡系列 紳士條紋(雙人),3169,售價已折
1209,優惠,寢具傢飾,【網狐家居】蜂巢舒壓彈力凝膠座墊+靠腰枕(超值優惠組),432,售價已折
1210,優惠,寢具傢飾,【每日一推 好康優惠】100%天絲七件式兩用被床罩組(特大雙人/多款任選),2569,售價已折
1211,優惠,寢具傢飾,【ROYALLIN 蘿林嚴選】超優惠高級飯店專用華夫格拖鞋(拖鞋30入),1066,售價已折
1212,優惠,寢具傢飾,【每日一推 好康優惠】60支100%天絲四件式兩用被床包組 裸睡系列語汐(加大),2189,售價已折
1213,優惠,寢具傢飾,【Sanitized 山寧泰】天然乳膠枕（二入）優惠組,1432,售價已折
1214,優惠,寢具傢飾,【每日一推 好康優惠】100%天絲全鋪棉床包兩用被四件組(加大雙人/多款任選),1748,售價已折
1215,優惠,寢具傢飾,【有感良品】洗衣袋荒目款洗滌優惠組(6件組),443,售價已折
1216,優惠,寢具傢飾,【Lassley蕾絲妮】貓手手室內拖鞋/浴室拖鞋-4雙組合優惠(舒適 防滑 室內 浴室 廁所 超軟Q),390,售價已折
1217,優惠,寢具傢飾,【金德恩】2入吸盤式鳥嘴型瀝水架(獨家優惠),326,售價已折
1218,優惠,寢具傢飾,【每日一推 好康優惠】60支100%天絲四件式兩用被床包組 裸睡系列書蘭粉(雙人),2037,售價已折
1219,優惠,寢具傢飾,【摩達客】耶誕-白色1號聖誕房屋老人雪人-無痕窗貼玻璃貼(2入優惠組合-75x35cm/張),440,售價已折
1220,優惠,寢具傢飾,【每日一推 好康優惠】100%天絲七件式兩用被床罩組(雙人/多款任選),2113,售價已折
1221,優惠,寢具傢飾,【每日一推 好康優惠】100%天絲全鋪棉床包兩用被四件組(雙人/多款任選),1596,售價已折
1222,優惠,寢具傢飾,可調式廚房收納鍋蓋架2組優惠套裝(碗盤架 直立倒放皆可使用),650,
1223,優惠,寢具傢飾,【易麗特】萬用真空收納袋(優惠價促銷超值19件組),160,售價已折
1224,優惠,寢具傢飾,【源之氣】竹炭透氣加強記憶護腰靠墊/二入超值優惠價 RM-9449(兩色可選),1215,售價已折
1225,優惠,寢具傢飾,【每日一推 好康優惠】60支100%天絲四件式兩用被床包組 裸睡系列語汐(雙人),1961,售價已折
1226,優惠,寢具傢飾,【你會買】多用途可調節枕頭曬架-4入優惠組(4入超優惠 枕頭架 布偶架 衣架 曬架),199,售價已折
1227,優惠,寢具傢飾,【收納職人】清新花漾霧透可水洗衣物防塵袋收納袋130cm(優惠不挑色6入組),552,售價已折
1228,優惠,寢具傢飾,【Arnold Palmer】雨傘牌 珍珠絲超柔枕（2入）優惠組,712,售價已折
1229,優惠,寢具傢飾,【18NINO81】天然頂級冰絲空調涼蓆-2組(雙人5尺涼蓆- 多款可選 優惠價),1063,售價已折
1230,優惠,寢具傢飾,【Sanitized 山寧泰】山寧泰 防蹣抗菌記憶枕（二入）優惠組,792,售價已折
1231,優惠,寢具傢飾,【Arnold Palmer】雨傘牌 竹炭超細纖維柔絲枕（2入）優惠組,712,售價已折
1232,優惠,寢具傢飾,【每日一推 好康優惠】100%天絲全鋪棉床包兩用被四件組(特大/多款任選),1900,售價已折
1233,優惠,寢具傢飾,2入優惠價 免打孔 隱形伸縮曬衣繩 4.2米 曬衣鋼絲繩(收納式掛衣架 耐用),920,售價已折
1234,優惠,寢具傢飾,【宜欣居傢飾】楓菱-緹花坐墊*5入*金/米-55*55*5cm(買一送一優惠中/高密度惰性泡棉/台灣製*免運費),2376,售價已折
1235,優惠,寢具傢飾,【摩達客】耶誕-彩色6號聖誕老人雪人小紅屋-無痕窗貼玻璃貼(2入優惠組合-75x35cm/張),440,售價已折
1236,優惠,寢具傢飾,【易麗特】萬用真空收納袋(優惠價促銷超值41件組),319,售價已折
1237,優惠,寢具傢飾,【Lassley蕾絲妮】貓手手室內拖鞋/浴室拖鞋-8雙組合優惠(舒適 防滑 室內 浴室 廁所 超軟Q),718,售價已折
1238,優惠,寢具傢飾,【摩達客】耶誕-白色4號聖誕雪花麋鹿群-無痕窗貼玻璃貼(2入優惠組合-75x35cm/張),440,售價已折
1239,優惠,寢具傢飾,【Lassley蕾絲妮】貓手手室內拖鞋/浴室拖鞋-2雙組合優惠(舒適 防滑 室內 浴室 廁所 超軟Q),211,售價已折
1240,優惠,寢具傢飾,【Wisdom】經典款門後鉤五鉤(買藍送綠超值優惠組),270,售價已折
1241,優惠,寢具傢飾,【A-ONE】雪紡棉 薄被套/舒柔透氣-多款任選-二入優惠,598,
1242,優惠,寢具傢飾,【Finara 費納拉】漩渦-天然貝殼晚宴餐環-限時優惠2入1組(餐巾環/餐巾扣/口布環/桌上擺飾),640,售價已折
1243,優惠,寢具傢飾,【每日一推 好康優惠】60支100%天絲四件式8x7兩用被床包組 裸睡系列 語汐(特大),2797,售價已折
1244,優惠,寢具傢飾,【摩達客】耶誕-彩色7號探頭聖誕老人雪人麋鹿-無痕窗貼玻璃貼(2入優惠組合-75x35cm/張),440,售價已折
1245,優惠,寢具傢飾,【源之氣】竹炭透氣護腰墊/二入優惠價 RM-9429(透氣加強、寬幅加大設計●三色可選),1136,售價已折
1246,優惠,寢具傢飾,【每日一推 好康優惠】100%天絲七件式兩用被床罩組 帕芙洛-粉(加大),2341,售價已折
1247,優惠,寢具傢飾,【18NINO81】天然頂級冰絲空調涼蓆-2組(雙人加大6尺 涼蓆 多款可選  優惠價),1161,售價已折
